服务器输出文件名	config_skill_effect.xml	根名称	ability																				
客户端输出文件名	config_skill_effect.xml	项名称	root																				
技能ID	下一级技能	前置技能	冷却时间 单位（秒）	buff1	作用对象类型	作用范围	距离（单位：米）	角度	buff2	作用对象	作用范围	W（单位：米）	L（单位：米）	所需消耗怒气	学习消耗	技能书数量	升级消耗类型	升级消耗	角色等级	技能名称	技能描述		
2610	2611	0	0	20	1	0	0	0	0	0	0	0	0	0	222000010	5	12	10	22	[e8952b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{19}[-][-]		
2611	2612	0	0	21	1	0	0	0	0	0	0	0	0	0	222000011	5	12	10	23	[e8953b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{20}[-][-]		
2612	2613	0	0	22	1	0	0	0	0	0	0	0	0	0	222000012	5	12	10	23	[e8954b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{21}[-][-]		
2613	2614	0	0	23	1	0	0	0	0	0	0	0	0	0	222000013	5	12	10	23	[e8955b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{22}[-][-]		
2614	2615	0	0	24	1	0	0	0	0	0	0	0	0	0	222000014	5	12	10	23	[e8956b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{23}[-][-]		
2615	2616	0	0	25	1	0	0	0	0	0	0	0	0	0	222000015	5	12	10	23	[e8957b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{24}[-][-]		
2616	2617	0	0	26	1	0	0	0	0	0	0	0	0	0	222000016	5	12	10	24	[e8958b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{25}[-][-]		
2617	2618	0	0	27	1	0	0	0	0	0	0	0	0	0	222000017	5	12	10	24	[e8959b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{26}[-][-]		
2618	2619	0	0	28	1	0	0	0	0	0	0	0	0	0	222000018	5	12	10	24	[e8960b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{27}[-][-]		
2619	2620	0	0	29	1	0	0	0	0	0	0	0	0	0	222000019	5	12	10	24	[e8961b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{28}[-][-]		
2620	2621	0	0	30	1	0	0	0	0	0	0	0	0	0	222000020	5	12	10	24	[e8962b]古墓-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{29}[-][-]		
2621	2622	0	0	1	1	0	0	0	0	0	0	0	0	0	222000021	5	12	10	25	[e8933b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{0}[-][-]		
2622	2623	0	0	2	1	0	0	0	0	0	0	0	0	0	222000022	5	12	10	25	[e8934b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{1}[-][-]		
2623	2624	0	0	3	1	0	0	0	0	0	0	0	0	0	222000023	5	12	10	25	[e8935b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{2}[-][-]		
2624	2625	0	0	4	1	0	0	0	0	0	0	0	0	0	222000024	5	12	10	25	[e8936b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{3}[-][-]		
2625	2626	0	0	5	1	0	0	0	0	0	0	0	0	0	222000025	5	12	10	25	[e8937b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{4}[-][-]		
2626	2627	0	0	6	1	0	0	0	0	0	0	0	0	0	222000026	5	12	10	26	[e8938b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{5}[-][-]		
2627	2628	0	0	7	1	0	0	0	0	0	0	0	0	0	222000027	5	12	10	26	[e8939b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{6}[-][-]		
2628	2629	0	0	8	1	0	0	0	0	0	0	0	0	0	222000028	5	12	10	26	[e8940b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{7}[-][-]		
2629	2630	0	0	9	1	0	0	0	0	0	0	0	0	0	222000029	5	12	10	26	[e8941b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{8}[-][-]		
2630	2631	0	0	10	1	0	0	0	0	0	0	0	0	0	222000030	5	12	10	26	[e8942b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{9}[-][-]		
2631	2632	0	0	11	1	0	0	0	0	0	0	0	0	0	222000031	5	12	10	27	[e8943b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{10}[-][-]		
2632	2633	0	0	12	1	0	0	0	0	0	0	0	0	0	222000032	5	12	10	27	[e8944b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{11}[-][-]		
2633	2634	0	0	13	1	0	0	0	0	0	0	0	0	0	222000033	5	12	10	27	[e8945b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{12}[-][-]		
2634	2635	0	0	14	1	0	0	0	0	0	0	0	0	0	222000034	5	12	10	27	[e8946b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{13}[-][-]		
2635	2636	0	0	15	1	0	0	0	0	0	0	0	0	0	222000035	5	12	10	27	[e8947b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{14}[-][-]		
2636	2637	0	0	16	1	0	0	0	0	0	0	0	0	0	222000036	5	12	10	28	[e8948b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{15}[-][-]		
2637	2638	0	0	17	1	0	0	0	0	0	0	0	0	0	222000037	5	12	10	28	[e8949b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{16}[-][-]		
2638	2639	0	0	18	1	0	0	0	0	0	0	0	0	0	222000038	5	12	10	28	[e8950b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{17}[-][-]		
2639	2640	0	0	19	1	0	0	0	0	0	0	0	0	0	222000039	5	12	10	28	[e8951b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{18}[-][-]		
2640	2641	0	0	20	1	0	0	0	0	0	0	0	0	0	222000040	5	12	10	28	[e8952b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{19}[-][-]		
2641	2642	0	0	21	1	0	0	0	0	0	0	0	0	0	222000041	5	12	10	29	[e8953b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{20}[-][-]		
2642	2643	0	0	22	1	0	0	0	0	0	0	0	0	0	222000042	5	12	10	29	[e8954b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{21}[-][-]		
2643	2644	0	0	23	1	0	0	0	0	0	0	0	0	0	222000043	5	12	10	29	[e8955b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{22}[-][-]		
2644	2645	0	0	24	1	0	0	0	0	0	0	0	0	0	222000044	5	12	10	29	[e8956b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{23}[-][-]		
2645	2646	0	0	25	1	0	0	0	0	0	0	0	0	0	222000045	5	12	10	29	[e8957b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{24}[-][-]		
2646	2647	0	0	26	1	0	0	0	0	0	0	0	0	0	222000046	5	12	10	30	[e8958b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{25}[-][-]		
2647	2648	0	0	27	1	0	0	0	0	0	0	0	0	0	222000047	5	12	10	30	[e8959b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{26}[-][-]		
2648	2649	0	0	28	1	0	0	0	0	0	0	0	0	0	222000048	5	12	10	30	[e8960b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{27}[-][-]		
2649	2650	0	0	29	1	0	0	0	0	0	0	0	0	0	222000049	5	12	10	30	[e8961b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{28}[-][-]		
2650	2651	0	0	30	1	0	0	0	0	0	0	0	0	0	222000050	5	12	10	30	[e8962b]古墓-内防[-]	[5b3504]（被动）即时增加内防[2c9450]{29}[-][-]		
2651	2652	0	0	1	1	0	0	0	0	0	0	0	0	0	222000051	5	12	10	31	[e8933b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{0}[-][-]		
2652	2653	0	0	2	1	0	0	0	0	0	0	0	0	0	222000052	5	12	10	31	[e8934b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{1}[-][-]		
2653	2654	0	0	3	1	0	0	0	0	0	0	0	0	0	222000053	5	12	10	31	[e8935b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{2}[-][-]		
2654	2655	0	0	4	1	0	0	0	0	0	0	0	0	0	222000054	5	12	10	31	[e8936b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{3}[-][-]		
2655	2656	0	0	5	1	0	0	0	0	0	0	0	0	0	222000055	5	12	10	31	[e8937b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{4}[-][-]		
2656	2657	0	0	6	1	0	0	0	0	0	0	0	0	0	222000056	5	12	10	32	[e8938b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{5}[-][-]		
2657	2658	0	0	7	1	0	0	0	0	0	0	0	0	0	222000057	5	12	10	32	[e8939b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{6}[-][-]		
2658	2659	0	0	8	1	0	0	0	0	0	0	0	0	0	222000058	5	12	10	32	[e8940b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{7}[-][-]		
2659	2660	0	0	9	1	0	0	0	0	0	0	0	0	0	222000059	5	12	10	32	[e8941b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{8}[-][-]		
2660	2661	0	0	10	1	0	0	0	0	0	0	0	0	0	222000060	5	12	10	32	[e8942b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{9}[-][-]		
2661	2662	0	0	11	1	0	0	0	0	0	0	0	0	0	222000061	5	12	10	33	[e8943b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{10}[-][-]		
2662	2663	0	0	12	1	0	0	0	0	0	0	0	0	0	222000062	5	12	10	33	[e8944b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{11}[-][-]		
2663	2664	0	0	13	1	0	0	0	0	0	0	0	0	0	222000063	5	12	10	33	[e8945b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{12}[-][-]		
2664	2665	0	0	14	1	0	0	0	0	0	0	0	0	0	222000064	5	12	10	33	[e8946b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{13}[-][-]		
2665	2666	0	0	15	1	0	0	0	0	0	0	0	0	0	222000001	5	12	10	33	[e8947b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{14}[-][-]		
2666	2667	0	0	16	1	0	0	0	0	0	0	0	0	0	222000002	5	12	10	34	[e8948b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{15}[-][-]		
2667	2668	0	0	17	1	0	0	0	0	0	0	0	0	0	222000003	5	12	10	34	[e8949b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{16}[-][-]		
2668	2669	0	0	18	1	0	0	0	0	0	0	0	0	0	222000004	5	12	10	34	[e8950b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{17}[-][-]		
2669	2670	0	0	19	1	0	0	0	0	0	0	0	0	0	222000005	5	12	10	34	[e8951b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{18}[-][-]		
2670	2671	0	0	20	1	0	0	0	0	0	0	0	0	0	222000006	5	12	10	34	[e8952b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{19}[-][-]		
2671	2672	0	0	21	1	0	0	0	0	0	0	0	0	0	222000007	5	12	10	35	[e8953b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{20}[-][-]		
2672	2673	0	0	22	1	0	0	0	0	0	0	0	0	0	222000008	5	12	10	35	[e8954b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{21}[-][-]		
2673	2674	0	0	23	1	0	0	0	0	0	0	0	0	0	222000009	5	12	10	35	[e8955b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{22}[-][-]		
2674	2675	0	0	24	1	0	0	0	0	0	0	0	0	0	222000010	5	12	10	35	[e8956b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{23}[-][-]		
2675	2676	0	0	25	1	0	0	0	0	0	0	0	0	0	222000011	5	12	10	35	[e8957b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{24}[-][-]		
2676	2677	0	0	26	1	0	0	0	0	0	0	0	0	0	222000012	5	12	10	36	[e8958b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{25}[-][-]		
2677	2678	0	0	27	1	0	0	0	0	0	0	0	0	0	222000013	5	12	10	36	[e8959b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{26}[-][-]		
2678	2679	0	0	28	1	0	0	0	0	0	0	0	0	0	222000014	5	12	10	36	[e8960b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{27}[-][-]		
2679	2680	0	0	29	1	0	0	0	0	0	0	0	0	0	222000015	5	12	10	36	[e8961b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{28}[-][-]		
2680	2681	0	0	30	1	0	0	0	0	0	0	0	0	0	222000016	5	12	10	36	[e8962b]逍遥-生命[-]	[5b3504]（被动）即时增加生命[2c9450]{29}[-][-]		
2681	2682	0	0	1	1	0	0	0	0	0	0	0	0	0	222000017	5	12	10	37	[e8933b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{0}[-][-]		
2682	2683	0	0	2	1	0	0	0	0	0	0	0	0	0	222000018	5	12	10	37	[e8934b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{1}[-][-]		
2683	2684	0	0	3	1	0	0	0	0	0	0	0	0	0	222000019	5	12	10	37	[e8935b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{2}[-][-]		
2684	2685	0	0	4	1	0	0	0	0	0	0	0	0	0	222000020	5	12	10	37	[e8936b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{3}[-][-]		
2685	2686	0	0	5	1	0	0	0	0	0	0	0	0	0	222000021	5	12	10	37	[e8937b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{4}[-][-]		
2686	2687	0	0	6	1	0	0	0	0	0	0	0	0	0	222000022	5	12	10	38	[e8938b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{5}[-][-]		
2687	2688	0	0	7	1	0	0	0	0	0	0	0	0	0	222000023	5	12	10	38	[e8939b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{6}[-][-]		
2688	2689	0	0	8	1	0	0	0	0	0	0	0	0	0	222000024	5	12	10	38	[e8940b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{7}[-][-]		
2689	2690	0	0	9	1	0	0	0	0	0	0	0	0	0	222000025	5	12	10	38	[e8941b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{8}[-][-]		
2690	2691	0	0	10	1	0	0	0	0	0	0	0	0	0	222000026	5	12	10	38	[e8942b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{9}[-][-]		
2691	2692	0	0	11	1	0	0	0	0	0	0	0	0	0	222000027	5	12	10	39	[e8943b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{10}[-][-]		
2692	2693	0	0	12	1	0	0	0	0	0	0	0	0	0	222000028	5	12	10	39	[e8944b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{11}[-][-]		
2693	2694	0	0	13	1	0	0	0	0	0	0	0	0	0	222000029	5	12	10	39	[e8945b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{12}[-][-]		
2694	2695	0	0	14	1	0	0	0	0	0	0	0	0	0	222000030	5	12	10	39	[e8946b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{13}[-][-]		
2695	2696	0	0	15	1	0	0	0	0	0	0	0	0	0	222000031	5	12	10	39	[e8947b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{14}[-][-]		
2696	2697	0	0	16	1	0	0	0	0	0	0	0	0	0	222000032	5	12	10	40	[e8948b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{15}[-][-]		
2697	2698	0	0	17	1	0	0	0	0	0	0	0	0	0	222000033	5	12	10	40	[e8949b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{16}[-][-]		
2698	2699	0	0	18	1	0	0	0	0	0	0	0	0	0	222000034	5	12	10	40	[e8950b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{17}[-][-]		
2699	2700	0	0	19	1	0	0	0	0	0	0	0	0	0	222000035	5	12	10	40	[e8951b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{18}[-][-]		
2700	2701	0	0	20	1	0	0	0	0	0	0	0	0	0	222000036	5	12	10	40	[e8952b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{19}[-][-]		
2701	2702	0	0	21	1	0	0	0	0	0	0	0	0	0	222000037	5	12	10	41	[e8953b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{20}[-][-]		
2702	2703	0	0	22	1	0	0	0	0	0	0	0	0	0	222000038	5	12	10	41	[e8954b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{21}[-][-]		
2703	2704	0	0	23	1	0	0	0	0	0	0	0	0	0	222000039	5	12	10	41	[e8955b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{22}[-][-]		
2704	2705	0	0	24	1	0	0	0	0	0	0	0	0	0	222000040	5	12	10	41	[e8956b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{23}[-][-]		
2705	2706	0	0	25	1	0	0	0	0	0	0	0	0	0	222000041	5	12	10	41	[e8957b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{24}[-][-]		
2706	2707	0	0	26	1	0	0	0	0	0	0	0	0	0	222000042	5	12	10	42	[e8958b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{25}[-][-]		
2707	2708	0	0	27	1	0	0	0	0	0	0	0	0	0	222000043	5	12	10	42	[e8959b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{26}[-][-]		
2708	2709	0	0	28	1	0	0	0	0	0	0	0	0	0	222000044	5	12	10	42	[e8960b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{27}[-][-]		
2709	2710	0	0	29	1	0	0	0	0	0	0	0	0	0	222000045	5	12	10	42	[e8961b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{28}[-][-]		
2710	2711	0	0	30	1	0	0	0	0	0	0	0	0	0	222000046	5	12	10	42	[e8962b]逍遥-武攻[-]	[5b3504]（被动）即时增加武攻[2c9450]{29}[-][-]		
2711	2712	0	0	1	1	0	0	0	0	0	0	0	0	0	222000047	5	12	10	43	[e8933b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{0}[-][-]		
2712	2713	0	0	2	1	0	0	0	0	0	0	0	0	0	222000048	5	12	10	43	[e8934b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{1}[-][-]		
2713	2714	0	0	3	1	0	0	0	0	0	0	0	0	0	222000049	5	12	10	43	[e8935b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{2}[-][-]		
2714	2715	0	0	4	1	0	0	0	0	0	0	0	0	0	222000050	5	12	10	43	[e8936b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{3}[-][-]		
2715	2716	0	0	5	1	0	0	0	0	0	0	0	0	0	222000051	5	12	10	43	[e8937b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{4}[-][-]		
2716	2717	0	0	6	1	0	0	0	0	0	0	0	0	0	222000052	5	12	10	44	[e8938b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{5}[-][-]		
2717	2718	0	0	7	1	0	0	0	0	0	0	0	0	0	222000053	5	12	10	44	[e8939b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{6}[-][-]		
2718	2719	0	0	8	1	0	0	0	0	0	0	0	0	0	222000054	5	12	10	44	[e8940b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{7}[-][-]		
2719	2720	0	0	9	1	0	0	0	0	0	0	0	0	0	222000055	5	12	10	44	[e8941b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{8}[-][-]		
2720	2721	0	0	10	1	0	0	0	0	0	0	0	0	0	222000056	5	12	10	44	[e8942b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{9}[-][-]		
2721	2722	0	0	11	1	0	0	0	0	0	0	0	0	0	222000057	5	12	10	45	[e8943b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{10}[-][-]		
2722	2723	0	0	12	1	0	0	0	0	0	0	0	0	0	222000058	5	12	10	45	[e8944b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{11}[-][-]		
2723	2724	0	0	13	1	0	0	0	0	0	0	0	0	0	222000059	5	12	10	45	[e8945b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{12}[-][-]		
2724	2725	0	0	14	1	0	0	0	0	0	0	0	0	0	222000060	5	12	10	45	[e8946b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{13}[-][-]		
2725	2726	0	0	15	1	0	0	0	0	0	0	0	0	0	222000061	5	12	10	45	[e8947b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{14}[-][-]		
2726	2727	0	0	16	1	0	0	0	0	0	0	0	0	0	222000062	5	12	10	46	[e8948b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{15}[-][-]		
2727	2728	0	0	17	1	0	0	0	0	0	0	0	0	0	222000063	5	12	10	46	[e8949b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{16}[-][-]		
2728	2729	0	0	18	1	0	0	0	0	0	0	0	0	0	222000064	5	12	10	46	[e8950b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{17}[-][-]		
2729	2730	0	0	19	1	0	0	0	0	0	0	0	0	0	222000001	5	12	10	46	[e8951b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{18}[-][-]		
2730	2731	0	0	20	1	0	0	0	0	0	0	0	0	0	222000002	5	12	10	46	[e8952b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{19}[-][-]		
2731	2732	0	0	21	1	0	0	0	0	0	0	0	0	0	222000003	5	12	10	47	[e8953b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{20}[-][-]		
2732	2733	0	0	22	1	0	0	0	0	0	0	0	0	0	222000004	5	12	10	47	[e8954b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{21}[-][-]		
2733	2734	0	0	23	1	0	0	0	0	0	0	0	0	0	222000005	5	12	10	47	[e8955b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{22}[-][-]		
2734	2735	0	0	24	1	0	0	0	0	0	0	0	0	0	222000006	5	12	10	47	[e8956b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{23}[-][-]		
2735	2736	0	0	25	1	0	0	0	0	0	0	0	0	0	222000007	5	12	10	47	[e8957b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{24}[-][-]		
2736	2737	0	0	26	1	0	0	0	0	0	0	0	0	0	222000008	5	12	10	48	[e8958b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{25}[-][-]		
2737	2738	0	0	27	1	0	0	0	0	0	0	0	0	0	222000009	5	12	10	48	[e8959b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{26}[-][-]		
2738	2739	0	0	28	1	0	0	0	0	0	0	0	0	0	222000010	5	12	10	48	[e8960b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{27}[-][-]		
2739	2740	0	0	29	1	0	0	0	0	0	0	0	0	0	222000011	5	12	10	48	[e8961b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{28}[-][-]		
2740	2741	0	0	30	1	0	0	0	0	0	0	0	0	0	222000012	5	12	10	48	[e8962b]逍遥-武防[-]	[5b3504]（被动）即时增加武防[2c9450]{29}[-][-]		
2741	2742	0	0	1	1	0	0	0	0	0	0	0	0	0	222000013	5	12	10	49	[e8933b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{0}[-][-]		
2742	2743	0	0	2	1	0	0	0	0	0	0	0	0	0	222000014	5	12	10	49	[e8934b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{1}[-][-]		
2743	2744	0	0	3	1	0	0	0	0	0	0	0	0	0	222000015	5	12	10	49	[e8935b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{2}[-][-]		
2744	2745	0	0	4	1	0	0	0	0	0	0	0	0	0	222000016	5	12	10	49	[e8936b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{3}[-][-]		
2745	2746	0	0	5	1	0	0	0	0	0	0	0	0	0	222000017	5	12	10	49	[e8937b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{4}[-][-]		
2746	2747	0	0	6	1	0	0	0	0	0	0	0	0	0	222000018	5	12	10	50	[e8938b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{5}[-][-]		
2747	2748	0	0	7	1	0	0	0	0	0	0	0	0	0	222000019	5	12	10	50	[e8939b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{6}[-][-]		
2748	2749	0	0	8	1	0	0	0	0	0	0	0	0	0	222000020	5	12	10	50	[e8940b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{7}[-][-]		
2749	2750	0	0	9	1	0	0	0	0	0	0	0	0	0	222000021	5	12	10	50	[e8941b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{8}[-][-]		
2750	2751	0	0	10	1	0	0	0	0	0	0	0	0	0	222000022	5	12	10	50	[e8942b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{9}[-][-]		
2751	2752	0	0	11	1	0	0	0	0	0	0	0	0	0	222000023	5	12	10	51	[e8943b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{10}[-][-]		
2752	2753	0	0	12	1	0	0	0	0	0	0	0	0	0	222000024	5	12	10	51	[e8944b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{11}[-][-]		
2753	2754	0	0	13	1	0	0	0	0	0	0	0	0	0	222000025	5	12	10	51	[e8945b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{12}[-][-]		
2754	2755	0	0	14	1	0	0	0	0	0	0	0	0	0	222000026	5	12	10	51	[e8946b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{13}[-][-]		
2755	2756	0	0	15	1	0	0	0	0	0	0	0	0	0	222000027	5	12	10	51	[e8947b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{14}[-][-]		
2756	2757	0	0	16	1	0	0	0	0	0	0	0	0	0	222000028	5	12	10	52	[e8948b]逍遥-内攻[-]	[5b3504]（被动）即时增加内攻[2c9450]{15}[-][-]		
